txn_id,timestamp,sender,receiver,amount,rail,device_hash,ip_subnet,dwell_time_seconds,is_structured,shared_hash,is_fraud
2ff14ca5-2e14-44a4-b048-8dcbacede87e,2026-08-05 13:46:51.031361,694f15e3,3b4c8bd8,2632.85,BANK,DEV_LEGIT_5d7c46bc,192.168.30.0/24,258836,0,,0
77cafb56-74be-45c4-8610-52f6afda46d7,2026-08-14 10:52:48.880443,edbfc17e,b05219d8,1493.33,BANK,DEV_LEGIT_99120801,192.168.225.0/24,114571,0,,0
af35d187-c5f4-410c-a841-90aab6846607,2026-08-02 06:22:53.177267,e323daef,6c0ade91,7881.87,BANK,DEV_LEGIT_4df8a312,192.168.211.0/24,245096,0,,0
5443e6ff-b1bf-43fc-a387-4656412c7d2f,2026-08-08 05:47:47.778831,fafc5cbc,e4b95d50,2044.65,UPI,DEV_LEGIT_e5ffdba6,192.168.226.0/24,429039,0,,0
e6b7737a-0f57-444a-817b-638c51158419,2026-08-09 21:13:36.249190,e9894f60,6d692953,4288.57,BANK,DEV_LEGIT_7d677ccb,192.168.102.0/24,334744,0,,0
483593b5-d987-4491-8c05-739a3ad09021,2026-07-29 18:51:24.717691,9a9baa2f,e17fe9a5,547.31,UPI,DEV_LEGIT_b4873ff2,192.168.198.0/24,410809,0,,0
be1dbf70-cfc8-445c-bfe4-a0398e2e8134,2026-08-17 10:01:08.952104,ddd34e47,89830381,442.79,UPI,DEV_MULE_f66c88,10.0.8.0/24,12226,0,,0
de63d2db-37a7-4132-9c14-aefdd17f9f65,2026-08-18 00:00:00.305275,3b9469bb,7b3dd9fb,673.91,BANK,DEV_LEGIT_9070da61,192.168.7.0/24,315035,0,,0
ca92cf5c-1eb6-4e36-afd9-4e36731e6c46,2026-07-29 23:22:37.439063,529ae334,3b401b2c,15137.96,BANK,DEV_LEGIT_3aaf77df,192.168.227.0/24,407378,0,,0
17fb8e70-0e7f-49d3-8242-8acd42c44cb7,2026-08-23 00:47:41.632036,1b6da56a,9cca5758,8579.6,BANK,DEV_MULE_bacefb,10.0.10.0/24,201,1,,1
0eb952ef-b529-474a-983c-157f3dbe0bc7,2026-08-26 02:01:38.590113,ce117433,e3e905e6,2010.4,BANK,DEV_LEGIT_d4adf92a,192.168.158.0/24,165113,0,,0
11b72f9b-f3ad-48ce-9966-13b3bff0d57f,2026-08-06 19:13:48.468575,d98dbdc2,ef4c0094,14859.71,UPI,DEV_LEGIT_b4b8dbd8,192.168.186.0/24,395420,0,,0
ca8dae7d-36f7-475b-b6c6-25903aaf3802,2026-08-15 23:56:54.630554,3e3f490d,edbfc17e,336.22,WALLET,DEV_LEGIT_7ad95a53,192.168.110.0/24,256227,0,,0
521b6fa4-2110-4565-9101-7d05a3ad2768,2026-08-23 04:23:37.712324,694f15e3,b01b27bc,2476.2,UPI,DEV_LEGIT_5d7c46bc,192.168.30.0/24,37770,0,,0
29cbaee2-88c5-4527-917c-8af39d143588,2026-08-04 05:26:49.170125,ea3d58eb,caec7563,1361.22,BANK,DEV_LEGIT_d8ee8377,192.168.90.0/24,336883,0,,0
c598d033-03b2-4cc2-b00a-d02319df691d,2026-08-23 20:30:40.833513,9e46fd63,e323daef,6493.63,WALLET,DEV_LEGIT_cc9f3e1a,192.168.19.0/24,387563,0,,0
ff57a8cc-85a0-45f8-b0c4-23c4b9cd095c,2026-08-13 03:34:05.114438,c1593d88,0af3737d,4284.44,UPI,DEV_LEGIT_812a11a0,192.168.255.0/24,301953,0,,0
de681bfc-17dd-4493-9cf0-3c071845f033,2026-08-22 08:20:59.147177,02495f79,fd0f8b19,24071.16,BANK,DEV_LEGIT_30126ded,192.168.163.0/24,205624,0,,0
d4e93bdd-22fe-45e7-8206-7c0c183ba121,2026-08-03 22:41:09.386458,b1db5c93,70bc1fb6,1597.34,UPI,DEV_LEGIT_db081b2b,192.168.15.0/24,15038,0,,0
29b0ff3f-fa1b-42d3-8907-98a5622cda96,2026-07-30 09:29:24.592608,9e941eea,cd6ac9d2,3350.53,UPI,DEV_LEGIT_eb5e12c2,192.168.213.0/24,224059,0,,0
39814c04-3411-4a57-bf90-727a360ef87c,2026-08-18 22:43:42.260597,9e46fd63,3b401b2c,1732.34,BANK,DEV_LEGIT_cc9f3e1a,192.168.19.0/24,148644,0,,0
e804355c-80d7-46db-9c08-62741912a96b,2026-08-24 23:29:17.314759,22561856,8e8c07ce,21483.27,BANK,DEV_LEGIT_619a818f,192.168.172.0/24,266650,0,,0
f2d62594-b383-4f6f-9585-a193876391ab,2026-08-26 03:48:42.931510,6a6da10b,e1e704bb,733.36,UPI,DEV_LEGIT_4c7d00f8,192.168.203.0/24,372647,0,,0
b4949f1b-8b6a-4a92-8d98-4af3a28e3dfb,2026-08-16 13:34:00.952104,790e4caf,9ad51572,9536.49,UPI,DEV_MULE_f038d8,10.0.6.0/24,279,1,,1
0e28ae3c-5b48-42a6-a579-9795ab93ee1c,2026-08-08 14:17:08.112606,d58a771a,c1593d88,1640.73,WALLET,DEV_LEGIT_9cefc82c,192.168.3.0/24,348528,0,,0
37a501d0-120a-419a-916d-ceca1a2f4c30,2026-07-31 06:15:10.527382,812cff84,a9ec9530,7985.48,WALLET,DEV_LEGIT_f220e153,192.168.104.0/24,414067,0,,0
45ac20e6-5ecd-4722-a4a9-c68f0de2ba89,2026-08-28 06:11:44.764012,56f15128,e4b95d50,1230.53,BANK,DEV_LEGIT_7aef0e2d,192.168.225.0/24,197838,0,,0
df63d2bb-b20e-4530-bfb9-99a806d37d76,2026-08-22 01:34:26.145346,a9ec9530,c7760bea,1004.93,UPI,DEV_LEGIT_66879688,192.168.243.0/24,303504,0,,0
1703318f-6386-4298-8c94-565bf4dc6118,2026-08-22 03:27:45.837726,ddd34e47,407cdbe0,41038.81,WALLET,DEV_MULE_f66c88,10.0.8.0/24,28,0,CORR_81f362e7,1
abbcdfc7-c170-4b87-bfe1-c1d04402c68a,2026-07-31 15:03:04.712261,38dfc8fe,5a91323e,727.4,WALLET,DEV_LEGIT_c0f7e93e,192.168.57.0/24,270156,0,,0
381b55c4-b260-4c8e-b6d3-99dcac356656,2026-08-05 02:47:23.689502,e17fe9a5,38dfc8fe,3462.53,UPI,DEV_LEGIT_4c8814f9,192.168.172.0/24,169662,0,,0
5a096e2a-9766-4da3-bc60-0da22a5a2ed8,2026-07-31 03:35:10.823379,6c0ade91,538a3f0f,4499.2,BANK,DEV_LEGIT_2765357d,192.168.11.0/24,405310,0,,0
03ad4eea-e050-4924-9ee3-f8519e99a340,2026-08-02 01:00:09.888997,694f15e3,5b23e14a,1677.1,UPI,DEV_LEGIT_5d7c46bc,192.168.30.0/24,313812,0,,0
ebdca81b-2e79-4e7e-b0b3-9e4723c3b225,2026-08-25 21:25:26.588175,b7d77977,db80d4f1,3060.0,UPI,DEV_LEGIT_b3b65b73,192.168.9.0/24,246281,0,,0
4a8895de-d29a-4d85-87d1-bb8137bbe73a,2026-08-25 06:37:35.659815,fd0f8b19,02495f79,566.59,WALLET,DEV_LEGIT_91901857,192.168.182.0/24,341418,0,,0
19ad3077-a8b5-4385-9d33-b820a94871a6,2026-08-18 17:51:55.493274,e323daef,364ccc9c,1590.12,BANK,DEV_LEGIT_4df8a312,192.168.211.0/24,395628,0,,0
055f22b0-9170-4e1e-ad4b-a3d6a7090d3c,2026-08-22 05:18:16.805012,fbb87858,b01b27bc,79417.03,UPI,DEV_LEGIT_b7ebab7c,192.168.34.0/24,158896,0,,0
bd7afdea-acbb-4a3b-b535-546993c856e1,2026-08-17 05:28:39.606084,33ac3327,4a4ccc2f,5015.39,BANK,DEV_LEGIT_fbc68253,192.168.77.0/24,374628,0,,0
5ac145db-95ed-40ad-bfa1-de3e2baefa71,2026-08-02 06:26:07.454363,ce117433,60fb2c0f,215.37,UPI,DEV_LEGIT_d4adf92a,192.168.158.0/24,109470,0,,0
95648f77-12ec-4fa1-8cd1-f65f4f43a7a2,2026-08-27 10:59:00.781533,be1ac5d3,96e7c8e0,735.66,UPI,DEV_LEGIT_0a6fd839,192.168.205.0/24,234214,0,,0
d2772efb-2adb-4e43-9856-3de8efe8892a,2026-08-02 00:34:11.773678,0af3737d,d390079d,3081.33,BANK,DEV_LEGIT_97fbbeac,192.168.219.0/24,115494,0,,0
c3c38327-3e7c-4706-a826-47d8b90bc237,2026-08-24 02:16:39.593804,0eec733a,8a98ef15,1210.89,UPI,DEV_LEGIT_4931f7be,192.168.153.0/24,369522,0,,0
6abbc481-07c3-4cb7-8c78-4620835cf51d,2026-08-04 16:55:43.706896,b465d87a,4a4ccc2f,13397.53,WALLET,DEV_LEGIT_fc04a9d8,192.168.24.0/24,257674,0,,0
6806574d-4dd5-46fc-af0f-9d6a2d9d3b90,2026-08-08 15:02:22.830880,c63f1b71,640767ec,300.11,UPI,DEV_LEGIT_0893fd4c,192.168.245.0/24,311527,0,,0
6b319874-4826-4fec-a744-6e04e37b54fa,2026-08-04 04:28:46.578586,51b38e66,81458f5a,13973.62,BANK,DEV_LEGIT_1f3dbad8,192.168.245.0/24,308559,0,,0
8cc731bd-c7f8-4fda-99bf-f3faef384564,2026-08-01 18:55:54.301961,d58a771a,b7d77977,825.08,WALLET,DEV_LEGIT_9cefc82c,192.168.3.0/24,20166,0,,0
846b38d4-7adb-46a3-be4f-a2a3a7255e60,2026-08-26 06:20:49.959236,56f15128,9e46fd63,654.44,UPI,DEV_LEGIT_7aef0e2d,192.168.225.0/24,308067,0,,0
b7e1cd8e-fd25-44f9-8da8-65b123aef78f,2026-08-08 07:22:54.922513,6d8f9306,f71e13d7,708.12,UPI,DEV_LEGIT_6b73b942,192.168.134.0/24,52967,0,,0
b58c7903-ed6c-423f-b744-47348340d941,2026-08-20 18:06:09.792588,b9ab3060,6c2a5a56,287.37,BANK,DEV_LEGIT_b00ec7cd,192.168.68.0/24,11432,0,,0
a5f8ff75-4b37-4326-b22a-80c6abad0724,2026-08-13 21:33:31.057526,ea3d58eb,bad1839b,677.15,UPI,DEV_LEGIT_d8ee8377,192.168.90.0/24,348352,0,,0
86c024b6-95be-4bb7-9c9c-cacaae6be14d,2026-08-03 18:16:20.046751,461c8dc2,364ccc9c,2370.64,BANK,DEV_LEGIT_4cbc4e55,192.168.136.0/24,47318,0,,0
7fa0b10b-04da-433b-ad5e-184c016acf88,2026-08-19 07:17:41.096735,02ba7f87,81458f5a,521.88,UPI,DEV_MULE_7e09e3,10.0.6.0/24,9248,0,,0
18579859-aeaf-4607-ac60-fb937bc6e059,2026-08-17 06:38:19.693437,ef4c0094,640767ec,528.0,BANK,DEV_LEGIT_9f0ceb4a,192.168.56.0/24,202476,0,,0
99b9fb74-1c38-4286-b4c9-490db43d698b,2026-08-13 22:17:36.136143,b75914c4,188d2e25,1751.65,BANK,DEV_LEGIT_700991b9,192.168.56.0/24,338591,0,,0
ad2cd204-14a3-46f2-b885-4295c8516c6e,2026-08-18 12:36:26.804084,2b92a337,f71e13d7,746.86,UPI,DEV_LEGIT_b02ce56d,192.168.156.0/24,158639,0,,0
a062ca03-0bf6-4b6c-9028-b6f0e6681153,2026-08-11 21:02:38.609536,8b6a7376,b4979524,904.8,BANK,DEV_LEGIT_d414b7c8,192.168.62.0/24,75446,0,,0
55250853-f7dd-4495-ae51-ea50e0f9fc0e,2026-07-29 17:42:08.805454,81458f5a,9e46fd63,400.29,UPI,DEV_LEGIT_ac8c3217,192.168.16.0/24,102977,0,,0
299694e7-5351-4d72-84c8-656306b4d372,2026-08-19 05:36:09.969568,e35bfef7,ce117433,933.87,UPI,DEV_LEGIT_dfd20b32,192.168.98.0/24,93660,0,,0
5c500276-be1f-42dc-b280-fe026d4592bb,2026-08-01 18:58:55.004214,67d9da38,5f552001,1358.68,BANK,DEV_LEGIT_aa8cb8dd,192.168.201.0/24,224537,0,,0
ce39d7ed-0798-4a3b-847c-90a2e1869bdc,2026-08-11 18:50:51.514187,d390079d,5f552001,3264.76,UPI,DEV_LEGIT_65f11e15,192.168.28.0/24,346293,0,,0
dd03c7fb-8e66-48de-a200-12ea1b1e56aa,2026-07-30 18:00:54.548017,0316c600,b4fd6cd1,3414.43,UPI,DEV_LEGIT_cf564d13,192.168.207.0/24,216475,0,,0
53fd9a98-c93d-4997-bf03-2a8262a9d398,2026-08-13 12:08:41.675426,d0baedda,82966d11,5781.24,UPI,DEV_LEGIT_8bdba70e,192.168.50.0/24,401745,0,,0
29d6a939-9ad2-4c50-86cf-18130b0bec60,2026-08-14 11:37:21.234300,812cff84,87401e1f,2278.14,UPI,DEV_LEGIT_f220e153,192.168.104.0/24,65317,0,,0
3d9949b2-3e9b-4618-b6e5-83734805b3ff,2026-08-13 06:39:48.215888,c9bb2bef,3e3f490d,2946.76,UPI,DEV_LEGIT_2c186566,192.168.72.0/24,194091,0,,0
d5cc9c33-b992-4e18-9ead-f9c06aac05de,2026-08-15 04:21:01.177071,1dbc9ec4,5b23e14a,1097.55,UPI,DEV_LEGIT_b643c07d,192.168.154.0/24,225144,0,,0
a53a4b12-2f94-421b-9913-773145d3b49c,2026-08-16 09:11:13.742340,e5dc7b70,5debd0ac,11321.94,WALLET,DEV_LEGIT_0b4e03ee,192.168.89.0/24,153422,0,,0
2c73477f-76ed-4fd5-828d-2032b74a17d0,2026-08-11 14:42:19.045879,461c8dc2,9afe2a15,4295.67,UPI,DEV_LEGIT_4cbc4e55,192.168.136.0/24,202508,0,,0
2ac66d5e-f525-42e8-b945-bd1a92b2033b,2026-08-02 22:40:13.956238,6c0ade91,812cff84,7845.53,UPI,DEV_LEGIT_2765357d,192.168.11.0/24,414567,0,,0
184d1860-54fd-4633-bfb5-1b3bd9e8bbee,2026-08-01 12:18:56.774745,8a98ef15,fd0f8b19,465.42,UPI,DEV_LEGIT_b3a4f7e9,192.168.238.0/24,89666,0,,0
357a88e9-bc55-4046-b470-654d21838e5a,2026-07-30 05:22:46.411800,b05219d8,53b2deac,7789.95,WALLET,DEV_LEGIT_43d88a99,192.168.250.0/24,229980,0,,0
1303f22b-35e5-4b0f-afa6-ce03aa5f9fbd,2026-08-26 16:40:54.819929,e3e905e6,188d2e25,10634.39,UPI,DEV_LEGIT_a0355bc7,192.168.112.0/24,356117,0,,0
1b8ed15c-5700-49f3-9b20-c2697973159b,2026-08-06 06:07:17.011518,5debd0ac,82966d11,255.55,UPI,DEV_LEGIT_934ceeea,192.168.138.0/24,320463,0,,0
3719640c-5513-464e-8132-eb8cd3e3ba57,2026-08-10 14:23:44.258339,67615fff,c17cd1b9,1692.78,UPI,DEV_LEGIT_18e9a34c,192.168.69.0/24,303602,0,,0
95dfd0eb-1b11-4ed3-bd95-bd4ff1a48634,2026-08-28 09:35:39.200366,a0971db1,461c8dc2,3191.86,BANK,DEV_LEGIT_0bef5a9c,192.168.49.0/24,96103,0,,0
2798b363-d0cc-46d6-98ba-b1121c9bb1c8,2026-08-22 13:35:10.425146,2f162812,537d05b4,7379.39,BANK,DEV_MULE_9120fb,10.0.8.0/24,178,0,,1
50361a79-699f-41c9-8b99-e6b9602d2c4c,2026-08-11 06:36:19.369811,65de581d,188d2e25,3076.67,WALLET,DEV_LEGIT_e0912aaf,192.168.222.0/24,278992,0,,0
b57cda03-ed39-4753-ac20-4ea067fd4833,2026-08-02 06:23:33.172120,381ebc85,f51cc89b,2261.41,WALLET,DEV_LEGIT_350b3c75,192.168.192.0/24,183660,0,,0
0d4bbf17-d52f-4777-ba62-3506187e200b,2026-08-21 18:13:21.456759,c7760bea,67d9da38,500.58,WALLET,DEV_LEGIT_7cacc2ae,192.168.115.0/24,44559,0,,0
c946f503-a50c-4b88-a8a7-1bf4b0f03ad8,2026-08-22 14:52:23.644839,078e7f33,5f17d90d,1188.77,UPI,DEV_LEGIT_f1e6d8c1,192.168.70.0/24,241819,0,,0
c0271b3d-0d85-414a-a94a-c2be2915a403,2026-08-14 17:36:12.011696,8a98ef15,6c2a5a56,3115.8,BANK,DEV_LEGIT_b3a4f7e9,192.168.238.0/24,132666,0,,0
9d2ede42-df20-49ff-bfa4-9036f28d57c8,2026-08-08 23:36:38.697398,7d568964,e9dc90f0,123.24,BANK,DEV_LEGIT_8b1f6b14,192.168.92.0/24,368389,0,,0
9d0630d0-0e16-48f3-bc98-4fdc1f11ad27,2026-08-17 03:40:29.739996,89830381,e5dc7b70,270.17,UPI,DEV_LEGIT_0d521b56,192.168.40.0/24,76164,0,,0
316d0bdf-7bab-488f-b707-8004616261e9,2026-08-06 05:01:29.349369,e4b95d50,ea3d58eb,613.51,BANK,DEV_LEGIT_6104587d,192.168.189.0/24,357621,0,,0
a5fe8a25-d6bb-4222-b473-2312304c3374,2026-08-20 01:42:30.206061,592d76cb,364ccc9c,675.32,WALLET,DEV_LEGIT_d6041f27,192.168.68.0/24,227090,0,,0
4024eff3-9129-4989-b4ce-70240cd1bc2e,2026-08-18 17:15:27.651974,8a98ef15,9e941eea,883.27,BANK,DEV_LEGIT_b3a4f7e9,192.168.238.0/24,375719,0,,0
b52aa670-d173-4f09-822a-6e1c760c0b81,2026-08-17 15:07:03.640841,47e1b300,36de9f1c,9800.0,BANK,DEV_LEGIT_b74661bf,192.168.24.0/24,1306,1,,1
6151091a-2512-43a5-b552-123959f66caf,2026-08-25 11:43:23.309260,3b9469bb,c63f1b71,821.52,WALLET,DEV_LEGIT_9070da61,192.168.7.0/24,276339,0,,0
9d708d74-ecaa-41db-869d-2ede1a89330b,2026-08-03 02:34:34.432735,c1593d88,a9ec9530,726.59,WALLET,DEV_LEGIT_812a11a0,192.168.255.0/24,134159,0,,0
0aacaa8e-014f-4449-b9c7-ca81907c3192,2026-08-21 09:48:25.145136,461c8dc2,c3bd8147,9625.25,BANK,DEV_LEGIT_4cbc4e55,192.168.136.0/24,336329,1,,0
9e123d1e-49e2-4eb1-84b6-852314c38fec,2026-08-23 15:54:59.097971,51b38e66,2da16537,2907.31,BANK,DEV_LEGIT_1f3dbad8,192.168.245.0/24,126890,0,,0
1c3842be-0765-4a5a-b147-59b9f528571c,2026-08-22 22:42:05.654709,9e539648,e35bfef7,404.5,UPI,DEV_LEGIT_8da26783,192.168.153.0/24,302664,0,,0
03684cdf-cdd0-4497-9956-e075c3890fcb,2026-08-10 06:20:27.917655,af4cf073,7f58a128,1520.17,UPI,DEV_LEGIT_03b827b8,192.168.181.0/24,63137,0,,0
fc0aecd9-0989-4263-9489-cb21028d2792,2026-08-01 08:43:29.795085,5debd0ac,a77327c3,2156.31,UPI,DEV_LEGIT_934ceeea,192.168.138.0/24,258522,0,,0
4d24c887-03de-4281-87a9-e24d04a5acc1,2026-08-23 15:54:23.237550,0eec733a,5b23e14a,3470.92,UPI,DEV_LEGIT_4931f7be,192.168.153.0/24,11134,0,,0
a48414cc-fd0e-4a23-9c2a-924baa8fe0ac,2026-08-13 12:08:07.909501,6c2a5a56,aee95a10,695.99,UPI,DEV_LEGIT_2f2e95d5,192.168.93.0/24,117078,0,,0
6a9645fe-4087-4b18-a963-514e8d6e4621,2026-08-28 06:35:34.542775,5debd0ac,ef370b55,1097.25,UPI,DEV_LEGIT_934ceeea,192.168.138.0/24,400235,0,,0
4e03cb2b-4a71-4c56-a3cb-74cf836fec71,2026-08-26 00:26:29.306342,562307b5,48398a52,1578.53,UPI,DEV_LEGIT_d6c7e7a5,192.168.55.0/24,368657,0,,0
4b841f4b-2930-4174-a55b-01f545eeedce,2026-08-23 01:08:45.182198,9e46fd63,d98dbdc2,1386.44,UPI,DEV_LEGIT_cc9f3e1a,192.168.19.0/24,16291,0,,0
9a929900-e8ec-46b6-829e-029278ad6581,2026-08-03 21:18:37.315032,5337f0f8,9ab47beb,1169.42,BANK,DEV_LEGIT_c2a488ab,192.168.175.0/24,155875,0,,0
f768e513-14e2-4998-8609-3ccd2139272c,2026-08-07 21:54:35.685815,46bc65ce,f71e13d7,2563.37,BANK,DEV_LEGIT_1cd42bd8,192.168.3.0/24,35352,0,,0
b7383fa0-205b-4263-913a-4edba13b0ea0,2026-08-08 14:45:07.196408,0cbc15b2,538a3f0f,2851.84,UPI,DEV_LEGIT_e6e6dc8a,192.168.15.0/24,406137,0,,0
01ba9625-836b-4d76-8088-057869f9679e,2026-08-13 08:24:39.366210,1dbc9ec4,b4fd6cd1,515.25,UPI,DEV_LEGIT_b643c07d,192.168.154.0/24,100661,0,,0
f4573a8a-6cae-4105-9a1f-054f5b15f851,2026-08-14 11:06:23.573396,eee686a8,9e539648,384.26,UPI,DEV_LEGIT_61a1daf9,192.168.19.0/24,264355,0,,0
bdb3a4a4-6752-489f-8c75-c068eae8c521,2026-08-14 09:05:39.632365,a77327c3,33ac3327,806.75,WALLET,DEV_LEGIT_16f90d1c,192.168.16.0/24,277866,0,,0
b2fd4d49-f98e-4444-beee-04465dc7a200,2026-08-18 21:28:59.291488,d9edba35,b7d77977,2413.67,UPI,DEV_LEGIT_855ae1f8,192.168.64.0/24,188103,0,,0
ee55f924-dd96-4329-a0f0-8c571bff764f,2026-08-19 02:17:37.153033,65de581d,ce117433,2698.35,UPI,DEV_LEGIT_e0912aaf,192.168.222.0/24,384869,0,,0
e8fbc6da-30d2-4e29-9b12-d90444b65ab5,2026-08-13 01:58:59.661837,0a84fde8,7a082282,1816.08,BANK,DEV_LEGIT_5c585cf2,192.168.23.0/24,394675,0,,0
664e3aa7-29e1-4e15-9446-e0700a75ae3c,2026-08-15 05:55:30.042549,caec7563,db80d4f1,2220.84,UPI,DEV_LEGIT_027df731,192.168.253.0/24,343147,0,,0
5383415b-c01e-46a5-a4f8-9aece1f4a1ff,2026-07-31 08:47:35.965819,b465d87a,02495f79,2559.92,UPI,DEV_LEGIT_fc04a9d8,192.168.24.0/24,43455,0,,0
32a28721-2fea-42dd-822e-4568eb11227b,2026-08-14 07:52:33.388981,3774198e,323924d3,1807.36,WALLET,DEV_LEGIT_9bdd3ebe,192.168.79.0/24,413914,0,,0
5763629e-be33-4699-99b2-87145da7a098,2026-08-16 08:33:38.360110,ef4c0094,caec7563,390.89,UPI,DEV_LEGIT_9f0ceb4a,192.168.56.0/24,32243,0,,0
e0be12fb-49c7-49ea-897f-8c04393a1e5d,2026-07-30 23:53:48.028885,a6cbddac,37da0dea,5109.75,UPI,DEV_LEGIT_a42bd8de,192.168.175.0/24,176452,0,,0
21a0e3d1-1214-4043-87fb-8f31d015f169,2026-08-13 06:48:03.435579,cd886ac8,65de581d,2218.31,WALLET,DEV_LEGIT_f8847a6c,192.168.47.0/24,172978,0,,0
d67be33e-ce12-416b-83bf-9d8aff05de23,2026-08-07 16:17:39.097893,aee95a10,07812263,10871.78,WALLET,DEV_LEGIT_827c0b8c,192.168.7.0/24,251361,0,,0
4366951f-03de-465d-92b7-d3704764f31b,2026-08-14 14:57:02.623859,2b92a337,f3f0c3a3,3305.49,BANK,DEV_LEGIT_b02ce56d,192.168.156.0/24,110576,0,,0
02eb5b08-4d0d-44ba-8a39-610f504d12d4,2026-08-21 01:44:13.718660,f0f5a7cd,33eda613,3817.76,BANK,DEV_LEGIT_170d68d8,192.168.151.0/24,365621,0,,0
8724d922-ba6b-4bfa-8663-692fbad455af,2026-08-20 10:58:24.465868,56f15128,5bc13b53,2246.72,BANK,DEV_LEGIT_7aef0e2d,192.168.225.0/24,247373,0,,0
eaaabdd0-366f-4fe1-882b-d9d0ed2ac97f,2026-08-27 19:48:39.725734,3774198e,3e3f490d,1683.4,UPI,DEV_LEGIT_9bdd3ebe,192.168.79.0/24,26507,0,,0
646bfdea-5816-4c2a-85bf-b69717fcb07d,2026-08-03 20:12:36.088291,37da0dea,1dbc9ec4,1432.07,WALLET,DEV_LEGIT_dd1a62e4,192.168.250.0/24,118723,0,,0
0e495f1b-3348-4d38-ad8a-045f37e66e45,2026-08-16 21:35:13.976172,078e7f33,e5dc7b70,1325.19,WALLET,DEV_LEGIT_f1e6d8c1,192.168.70.0/24,48891,0,,0
2c755451-c5bc-4029-afdb-37842b34a63b,2026-08-04 16:22:15.431883,c9bb2bef,a0971db1,6655.36,BANK,DEV_LEGIT_2c186566,192.168.72.0/24,65564,0,,0
18d4881a-3e2a-49a8-a6e9-0cd11dc67993,2026-08-23 00:16:53.628119,8480aa61,caec7563,3470.17,UPI,DEV_LEGIT_a10f81cf,192.168.113.0/24,324401,0,,0
3742dc27-5eb2-4012-b225-80ec97c5ad8b,2026-08-13 12:54:36.532010,5ad45fdb,cc979396,1734.33,BANK,DEV_LEGIT_04994dba,192.168.21.0/24,60241,0,,0
ddfa7277-d59f-433b-8ef2-94c874c6f45a,2026-08-15 04:43:30.223549,82df05a5,694f15e3,6242.0,UPI,DEV_LEGIT_4d6e5a8b,192.168.131.0/24,301351,0,,0
7130e8fb-b710-4cc3-98be-63259b65b729,2026-07-31 06:01:24.138417,8a98ef15,f71e13d7,1293.68,BANK,DEV_LEGIT_b3a4f7e9,192.168.238.0/24,59114,0,,0
8ed366bd-1490-4c3d-84a4-a7762e082b28,2026-07-30 13:14:48.189438,2ed91498,a0246891,292.01,UPI,DEV_LEGIT_753c4220,192.168.216.0/24,411280,0,,0
4caa0e03-361f-44d0-b76c-27c82f0d28d5,2026-08-17 04:39:00.909115,09cd0501,b7d77977,299.22,BANK,DEV_LEGIT_b649e1dc,192.168.78.0/24,393982,0,,0
b7eda106-9b58-4bc4-a013-d92732a54ddf,2026-08-21 22:26:08.629609,67615fff,0af3737d,262.68,UPI,DEV_LEGIT_18e9a34c,192.168.69.0/24,383307,0,,0
da7c5e4f-193c-42da-85db-b5f42c1a9080,2026-08-03 20:05:38.160071,01f494d4,0a84fde8,1103.46,UPI,DEV_LEGIT_a7b55d11,192.168.55.0/24,227954,0,,0
e4a33cc4-82e0-4733-9e56-45183b73904a,2026-08-23 17:11:44.292713,962085cf,48a38208,674.07,UPI,DEV_LEGIT_0ab77cd9,192.168.155.0/24,197015,0,,0
b68c00a0-af82-467e-a946-f6e0d1c54b22,2026-08-24 03:52:05.138413,b4fd6cd1,285a73bf,3419.44,UPI,DEV_LEGIT_6961ef5e,192.168.50.0/24,255667,0,,0
94dad0f5-9c95-457c-b1e6-05dbae0375f8,2026-08-27 05:04:07.717825,e0eae72c,562854d2,9413.04,UPI,DEV_LEGIT_2c29eeff,192.168.213.0/24,213743,1,,0
12f699d2-2df2-4adf-9f0a-569877e3151f,2026-08-26 21:19:48.878402,89830381,d98dbdc2,3596.63,WALLET,DEV_LEGIT_0d521b56,192.168.40.0/24,238733,0,,0
f3f16166-f5b7-4281-a355-8710a610e3ee,2026-08-14 05:34:40.450902,6d692953,7a082282,1654.46,UPI,DEV_LEGIT_2309ca66,192.168.126.0/24,185709,0,,0
672241a3-84d1-4c1b-a3a5-0c83db05b5cf,2026-08-18 21:25:42.602458,4e54f099,a0246891,2885.71,BANK,DEV_LEGIT_7a1738f9,192.168.108.0/24,277389,0,,0
193e126a-13d7-45dd-9b1f-0889e751622b,2026-07-30 14:20:11.205685,aee95a10,f3062bcb,1550.76,BANK,DEV_LEGIT_827c0b8c,192.168.7.0/24,160028,0,,0
53cd086c-a86a-4d19-b2c0-e0b9ffd343c3,2026-08-07 07:42:28.363679,33eda613,9a9baa2f,480.87,UPI,DEV_LEGIT_d13eaa0f,192.168.43.0/24,326146,0,,0
42a3e686-76ce-4d9e-adce-4a0cd3bbfe3c,2026-08-24 09:58:53.632958,9a254bc7,a9ec9530,3511.43,BANK,DEV_LEGIT_4781f3cd,192.168.215.0/24,181943,0,,0
dec9f7cc-83fe-4751-a1ec-d0e49e08ecbb,2026-07-30 20:14:51.601219,801d500f,ac0ed040,571.73,UPI,DEV_LEGIT_69842de3,192.168.98.0/24,303640,0,,0
5bebd3a5-a7d1-489e-aa1d-da7da0dbdcca,2026-08-28 08:12:17.199504,87aeaeb8,3774198e,1122.07,WALLET,DEV_LEGIT_d4caaf0b,192.168.63.0/24,13494,0,,0
