session_id,event_id,agent_id,developer_id,consent_id,consent_type,max_amount,allowed_merchant_categories,time_window_start,time_window_end,token_id,nonce,task_id,token_context_hash,event_context_hash,issued_at,used_at,merchant_id,merchant_category,amount,currency,device_fingerprint,ip_address,geo_label,geo_lat,geo_lon,channel,label,drift_profile,pair_id
sess_f74327001370,evt_67e84f6291d3,agent_braintree_flow,dev_braintree_partner,consent_262e81bb6c1e,single-use,1149.39,apparel,2026-08-02T01:00:00+00:00,2026-08-05T01:00:00+00:00,tok_aa89b41a99a6,a664f4503bb5490d8068cda1e470603f,task_f063949f8124,d33b96e894b726cea591324799d77b4bb96fe05db3800e96161b1b024e117f9c,d33b96e894b726cea591324799d77b4bb96fe05db3800e96161b1b024e117f9c,2026-08-02T01:29:00+00:00,2026-08-02T01:33:56+00:00,merch_uniqlo,apparel,728.95,INR,dev_532492c87803,65.222.89.241,"Paris,FR",48.8566,2.3522,agent-to-agent,legitimate,n/a,sess_f74327001370
sess_27ef1bbad216,evt_73019619d548,agent_msft_copilot_pay,dev_microsoft,consent_97d3d216669f,single-use,1492.81,electronics,2026-08-13T16:00:00+00:00,2026-08-13T17:00:00+00:00,tok_fd7b360e90f8,aa6813cb2586461ca34c257adf7bde21,task_a2aad2251b44,07f007d324a5d09d4fff07d32afea070e54d07920225bf2d570284469d89cad4,07f007d324a5d09d4fff07d32afea070e54d07920225bf2d570284469d89cad4,2026-08-13T16:28:00+00:00,2026-08-13T16:47:14.992881+00:00,merch_newegg,electronics,280.38,GBP,dev_8e8aa1d06306,18.154.157.112,"San Francisco,US",37.7749,-122.4194,agent-app,legitimate,n/a,sess_27ef1bbad216
sess_49df7aace768,evt_e9c4a0f3525b,agent_ibm_watsonx_pay,dev_ibm,consent_51a75c1c0b9b,single-use,377.84,electronics;travel,2026-08-13T19:00:00+00:00,2026-08-16T19:00:00+00:00,tok_94d9022a5c08,fe2fab8abcb6405faf34ff5d1606fae9,task_a0d1073f47ec,e5ab98d7006fcd32b5e9c3c34d7906f6619668410657b6e941bbc10f7a72802e,e5ab98d7006fcd32b5e9c3c34d7906f6619668410657b6e941bbc10f7a72802e,2026-08-13T19:25:00+00:00,2026-08-13T19:32:55+00:00,merch_bestbuy,electronics,87.0,USD,dev_3c83cbc37706,159.128.78.153,"New Delhi,IN",28.6139,77.209,agent-app,legitimate,n/a,sess_49df7aace768
sess_dea121c75e56,evt_4f25a0a64857,agent_perplexity_comm,dev_perplexity,consent_64b201f0a7e1,recurring,92.02,dining;subscription,2026-08-21T13:00:00+00:00,2026-08-21T19:00:00+00:00,tok_222b679fcd28,4c3d14401a354f1ab65fcfbe145d7180,task_882d2ab7ebeb,9e5e2236ac443f323fd225f4cd5ae573a2fb47300b044beb81d9eb03b3a0b526,9e5e2236ac443f323fd225f4cd5ae573a2fb47300b044beb81d9eb03b3a0b526,2026-08-21T13:30:00+00:00,2026-08-21T15:27:20.931143+00:00,merch_spotify,subscription,12.72,USD,dev_fad7ab16eceb,76.254.166.78,"Tokyo,JP",35.6762,139.6503,agent-web,legitimate,n/a,sess_dea121c75e56
sess_1c7ac02532c5,evt_4d3148a35d8e,agent_braintree_flow,dev_braintree_partner,consent_e37fecd44f29,single-use,1264.28,grocery;travel,2026-08-12T03:00:00+00:00,2026-08-12T09:00:00+00:00,tok_2d11f3b2363d,ba25fbc9620c4851a9647f696d647edb,task_70787eaeb8b8,55a70c2e33b2ee50507c0cc1afb405b8df933ff2918676b25b64e25b7a9f14ed,55a70c2e33b2ee50507c0cc1afb405b8df933ff2918676b25b64e25b7a9f14ed,2026-08-12T03:12:00+00:00,2026-08-12T03:20:43+00:00,merch_wholefoods,grocery,92.19,EUR,dev_af7e82db36ad,183.233.81.218,"San Francisco,US",37.7749,-122.4194,agent-to-agent,legitimate,n/a,sess_1c7ac02532c5
sess_e475e2c9a096,evt_b7196d47a33d,agent_amazon_rufus,dev_amazon,consent_7c471a02aae8,single-use,938.18,grocery,2026-08-03T08:00:00+00:00,2026-08-03T09:00:00+00:00,tok_7887764fe978,450679bf14fe44b7a91ecf0ef3ad8a94,task_aa7191e26c30,56e7d25799d1acfa02b87110082d47fdff721e5858544eca089fa57a90205b3a,56e7d25799d1acfa02b87110082d47fdff721e5858544eca089fa57a90205b3a,2026-08-03T08:07:00+00:00,2026-08-03T08:08:23+00:00,merch_wholefoods,grocery,32.89,INR,dev_2c408e05eb6d,32.13.37.158,"Mumbai,IN",19.076,72.8777,agent-to-agent,legitimate,n/a,sess_e475e2c9a096
sess_be2eaf70c4fd,evt_b7b166d99aee,agent_braintree_flow,dev_braintree_partner,consent_da56310056c8,recurring,1414.83,grocery,2026-08-10T22:00:00+00:00,2026-08-11T04:00:00+00:00,tok_c151db47a6e6,d20c8c7565e64ba8b7621a8b95332b6f,task_826fc6292dd7,d0a4f4789507b20f0329ba7b924811bb6c740ad827d8d2335600cb7e6c7ea6c3,d0a4f4789507b20f0329ba7b924811bb6c740ad827d8d2335600cb7e6c7ea6c3,2026-08-10T22:05:00+00:00,2026-08-10T22:07:19+00:00,merch_wholefoods,grocery,1152.94,GBP,dev_4909b9561ad5,4.84.10.37,"San Francisco,US",37.7749,-122.4194,agent-to-agent,legitimate,n/a,sess_be2eaf70c4fd
sess_7dc681ae0227,evt_aaba8d0ce9c9,agent_amazon_rufus,dev_amazon,consent_44ee254af1fb,recurring,359.65,grocery,2026-08-06T15:00:00+00:00,2026-08-07T15:00:00+00:00,tok_df3c1c9f991d,30d26f3504ce4c02bf5240ea3803fb5f,task_f69f235ed43e,4594027a6d8aae3b714bf80715963698214898a9d61a3f581cae0025ea9e6a88,4594027a6d8aae3b714bf80715963698214898a9d61a3f581cae0025ea9e6a88,2026-08-06T15:25:00+00:00,2026-08-06T15:28:22+00:00,merch_instacart,grocery,39.45,USD,dev_c64ecbff1ed1,166.100.161.53,"London,GB",51.5074,-0.1278,agent-web,legitimate,n/a,sess_7dc681ae0227
sess_f93f6b9c2b2d,evt_91081bcef8b7,agent_ibm_watsonx_pay,dev_ibm,consent_0337eb7be025,single-use,761.62,travel,2026-08-13T15:00:00+00:00,2026-08-13T21:00:00+00:00,tok_cc10395210cb,ff722afa82154e8595152fb447c9116b,task_88f336297444,8b49d4208fb1ba285f1ef0a825391f55efa9cb5ca39ce3aa6e3a41207f7c59dd,8b49d4208fb1ba285f1ef0a825391f55efa9cb5ca39ce3aa6e3a41207f7c59dd,2026-08-13T15:28:00+00:00,2026-08-13T15:31:04+00:00,merch_expedia,travel,371.2,EUR,dev_0f5434cca57e,4.116.103.94,"New York,US",40.7128,-74.006,agent-app,legitimate,n/a,sess_f93f6b9c2b2d
sess_ab584fc18d63,evt_e810c656150e,agent_amazon_rufus,dev_amazon,consent_8690deadbdbb,single-use,970.79,entertainment,2026-08-18T08:00:00+00:00,2026-08-19T08:00:00+00:00,tok_c68bde5a8556,b5b013325d2f42449a2b7bdd0be95d64,task_a2bdb755ec6c,a319b7731cd3623f99f8382fb0fd90d3a61fd79ae089c59df2a59875d5925db7,a319b7731cd3623f99f8382fb0fd90d3a61fd79ae089c59df2a59875d5925db7,2026-08-18T08:11:00+00:00,2026-08-18T08:17:18+00:00,merch_ticketmaster,entertainment,881.72,INR,dev_cd0a68894c26,216.215.122.144,"London,GB",51.5074,-0.1278,agent-web,legitimate,n/a,sess_ab584fc18d63
sess_5d79b460144d,evt_dde1486d28ea,agent_braintree_flow,dev_braintree_partner,consent_cef4f0a2d1e4,single-use,438.75,subscription,2026-08-18T21:00:00+00:00,2026-08-19T03:00:00+00:00,tok_fb0f70bfb3b5,d11bd2c3b26d40088539ed04e12d2e5b,task_e8a39786f9bd,b6ee0e553be10f5a7e2f434c773ccf28d6614102349863c3ee6da2caddbacff2,b6ee0e553be10f5a7e2f434c773ccf28d6614102349863c3ee6da2caddbacff2,2026-08-18T21:07:00+00:00,2026-08-18T22:50:59.193888+00:00,merch_spotify,subscription,358.89,USD,dev_9b1bc9e4ada8,194.157.153.215,"Berlin,DE",52.52,13.405,agent-to-agent,legitimate,n/a,sess_5d79b460144d
sess_212bc2295b40,evt_390cc8a5a58d,agent_manus_auto,dev_manus_inc,consent_7af69ff50d22,single-use,662.92,electronics;home_goods,2026-08-09T14:00:00+00:00,2026-08-10T14:00:00+00:00,tok_481f7032961f,c7d0db70b8ec4a6fa1d4a191a9bb03fb,task_84968da5459a,cc8453fa3e16dba4a0bc3dee6a8e9f045eae633e0bb01950b9d3745eb113a89e,cc8453fa3e16dba4a0bc3dee6a8e9f045eae633e0bb01950b9d3745eb113a89e,2026-08-09T14:04:00+00:00,2026-08-10T05:08:51.590009+00:00,merch_bestbuy,electronics,457.87,USD,dev_7eb6b9e898e1,108.164.181.211,"San Francisco,US",37.7749,-122.4194,agent-app,legitimate,n/a,sess_212bc2295b40
sess_37978c657816,evt_b44b93041d72,agent_amazon_rufus,dev_amazon,consent_8e4b1afb632c,single-use,314.16,apparel;travel,2026-08-21T05:00:00+00:00,2026-08-21T11:00:00+00:00,tok_e113ffbb4f31,ce6eae74b5b244d8a57b2088248d6ecb,task_3b29c86d274a,d8750f42b2bbbf02da0e07e2066c4fe85efde35ecf1fad8d3cef9b1280e0c61d,d8750f42b2bbbf02da0e07e2066c4fe85efde35ecf1fad8d3cef9b1280e0c61d,2026-08-21T05:30:00+00:00,2026-08-21T05:30:55+00:00,merch_uniqlo,apparel,131.45,USD,dev_66008f5d0308,104.71.5.42,"Sydney,AU",-33.8688,151.2093,agent-app,legitimate,n/a,sess_37978c657816
sess_a0096e7e6337,evt_63acebe27e2d,agent_openai_shopgpt,dev_openai,consent_219ec15fbe0d,single-use,317.76,grocery,2026-08-01T12:00:00+00:00,2026-08-01T13:00:00+00:00,tok_ca9bee7175cc,7e39614d08804a35b4b2606d9bb8962b,task_0dc6ceb144b1,fb9b0dfce0270e716d0fce2873f9e19b25cd23956ef999105945cac1ecef36b6,fb9b0dfce0270e716d0fce2873f9e19b25cd23956ef999105945cac1ecef36b6,2026-08-01T12:22:00+00:00,2026-08-01T12:39:38.729144+00:00,merch_instacart,grocery,20.97,GBP,dev_1587ebe0a71d,60.80.136.48,"Tokyo,JP",35.6762,139.6503,agent-web,legitimate,n/a,sess_a0096e7e6337
sess_d404b9caabdd,evt_c2d412e361c5,agent_ibm_watsonx_pay,dev_ibm,consent_ba559c4f269c,recurring,1334.69,subscription,2026-08-11T07:00:00+00:00,2026-08-11T08:00:00+00:00,tok_fedd4fcc79ff,e24c1b7af3f04d5783e416c0827f1af4,task_6bf6c93d9f12,09f8e639946346d7966ea6b63c0a558cf201361e0698b6d9c70f0a6db4a4cd5f,09f8e639946346d7966ea6b63c0a558cf201361e0698b6d9c70f0a6db4a4cd5f,2026-08-11T07:05:00+00:00,2026-08-11T07:12:42+00:00,merch_netflix,subscription,983.24,USD,dev_31b264445074,223.38.244.133,"Tokyo,JP",35.6762,139.6503,agent-to-agent,legitimate,n/a,sess_d404b9caabdd
sess_0e7346f3d110,evt_ebb88140eb2e,agent_ibm_watsonx_pay,dev_ibm,consent_772fb36d6be7,single-use,127.85,entertainment,2026-08-19T02:00:00+00:00,2026-08-19T03:00:00+00:00,tok_5e74ef5457b8,4eb0a760bcff44a8b45d6dcf92a2ba62,task_c5b229fe4606,0eba0157bf307e3a9b1a9a037173bcae332634a2fe1390cfaa9fd2b9b1bb7193,0eba0157bf307e3a9b1a9a037173bcae332634a2fe1390cfaa9fd2b9b1bb7193,2026-08-19T02:20:00+00:00,2026-08-19T02:29:36+00:00,merch_steam,entertainment,40.98,GBP,dev_5c7dd4b43f30,26.132.202.31,"Sydney,AU",-33.8688,151.2093,agent-web,legitimate_retry,n/a,sess_0e7346f3d110
sess_222886168aca,evt_286f44c98169,agent_manus_auto,dev_manus_inc,consent_fcf2b812f201,recurring,99.36,apparel;grocery,2026-08-06T23:00:00+00:00,2026-08-07T23:00:00+00:00,tok_de2f0f02f532,cd89cf96dc974bfb97cf56aa54fd9390,task_30eb8610564b,c37e54a941de7d9aed41cb0162cae357ade247eb4507ff0eef3d45eb665e1902,c37e54a941de7d9aed41cb0162cae357ade247eb4507ff0eef3d45eb665e1902,2026-08-06T23:11:00+00:00,2026-08-06T23:20:54+00:00,merch_wholefoods,grocery,91.7,USD,dev_8295b05c38dd,146.58.77.86,"Sydney,AU",-33.8688,151.2093,agent-to-agent,legitimate,n/a,sess_222886168aca
sess_b63c98d43de1,evt_34dbbbabb0c2,agent_ibm_watsonx_pay,dev_ibm,consent_0c45b8086c3f,single-use,1467.34,apparel;grocery,2026-08-04T13:00:00+00:00,2026-08-11T13:00:00+00:00,tok_53cc1c975837,49b2880b8bd84613992380447c540755,task_1c4f0ce6b9e0,c8149dc7e95695890c96f857aaff7afdffea45159dbbcf6e8f2751128c76d4db,c8149dc7e95695890c96f857aaff7afdffea45159dbbcf6e8f2751128c76d4db,2026-08-04T13:11:00+00:00,2026-08-04T13:12:44+00:00,merch_instacart,grocery,840.01,GBP,dev_14b7638b7365,144.251.13.95,"Tokyo,JP",35.6762,139.6503,agent-to-agent,legitimate,n/a,sess_b63c98d43de1
sess_82fabc1f2db2,evt_c397af43808b,agent_openai_shopgpt,dev_openai,consent_9560c700bc15,recurring,295.19,electronics,2026-08-10T18:00:00+00:00,2026-08-11T18:00:00+00:00,tok_746527ea31dd,fd1e9ed1507d46edb46f2e3c03280b67,task_fb86719e15d2,9829227546719f9da246458ba38d252afd0f508ad562cb911d51458774468dae,9829227546719f9da246458ba38d252afd0f508ad562cb911d51458774468dae,2026-08-10T18:27:00+00:00,2026-08-10T18:34:51+00:00,merch_newegg,electronics,160.21,EUR,dev_b13d57a2cc39,47.4.85.88,"Paris,FR",48.8566,2.3522,agent-web,legitimate_retry,n/a,sess_82fabc1f2db2
sess_928e5080892c,evt_0c2ce5673b81,agent_manus_auto,dev_manus_inc,consent_adcbe0e34f67,recurring,825.77,apparel,2026-08-20T00:00:00+00:00,2026-08-20T06:00:00+00:00,tok_0ea603ec88b7,ffa9609192da44c7ab7adca696954ba1,task_4ef7f2c39da3,8761bb8d8183341e5e231d443d3ba4ec392f7a86a87acc8dd7232aeb9a793b1f,8761bb8d8183341e5e231d443d3ba4ec392f7a86a87acc8dd7232aeb9a793b1f,2026-08-20T00:20:00+00:00,2026-08-20T00:27:06+00:00,merch_zara,apparel,344.85,USD,dev_8c655d75d4b9,188.209.160.209,"Mumbai,IN",19.076,72.8777,agent-app,legitimate,n/a,sess_928e5080892c
sess_8b2ac6add0a6,evt_bf3ccd6f1fc2,agent_msft_copilot_pay,dev_microsoft,consent_4f57b633c553,recurring,644.39,grocery,2026-08-10T22:00:00+00:00,2026-08-13T22:00:00+00:00,tok_50143c5abeff,98344b9fe6b64f24bb4e782ecfb510f6,task_d7197a8d0ff2,c62c948c6a5fffe45ed9480ddcf6b4a7c8ad7df50b282321294f345d834eec6d,c62c948c6a5fffe45ed9480ddcf6b4a7c8ad7df50b282321294f345d834eec6d,2026-08-10T22:05:00+00:00,2026-08-15T03:56:01.246564+00:00,merch_wholefoods,grocery,492.53,EUR,dev_a3229c1bd51b,172.166.252.227,"Singapore,SG",1.3521,103.8198,agent-web,T3,obvious,sess_8b2ac6add0a6
sess_cf7a69d98531,evt_b25836f22aa0,agent_openai_shopgpt,dev_openai,consent_ae7ab3a44f7a,recurring,24.54,grocery,2026-08-15T20:00:00+00:00,2026-08-16T02:00:00+00:00,tok_a8682a4c1075,9cf3cf2da6544e6f9d4be99d5d682efc,task_3e1c85a281aa,caea9b244df71f36edc7f31dc96a4f8d5e032e69a1302ccb006ed15328398dcd,caea9b244df71f36edc7f31dc96a4f8d5e032e69a1302ccb006ed15328398dcd,2026-08-15T20:07:00+00:00,2026-08-15T22:35:13.885100+00:00,merch_wholefoods,grocery,9.13,GBP,dev_c70fb3aa3fa5,183.84.229.161,"London,GB",51.5074,-0.1278,agent-to-agent,legitimate,n/a,sess_cf7a69d98531
sess_beeb56bde865,evt_de4164204cca,agent_braintree_flow,dev_braintree_partner,consent_720938c5675f,recurring,294.58,dining;entertainment,2026-08-03T01:00:00+00:00,2026-08-04T01:00:00+00:00,tok_ccfa494644b9,e35bfd155735473c8c2a2b7a6d52f597,task_a2b8056134b3,3a4a7c34b7c38903fb4d055ff7da84a167495807bc3c1df00919980c8fc101a8,3a4a7c34b7c38903fb4d055ff7da84a167495807bc3c1df00919980c8fc101a8,2026-08-03T01:21:00+00:00,2026-08-03T01:30:22+00:00,merch_ticketmaster,entertainment,243.97,USD,dev_9b19bd876fba,135.225.13.79,"London,GB",51.5074,-0.1278,agent-app,legitimate,n/a,sess_beeb56bde865
sess_cefad6494acc,evt_6e6d82a31ec1,agent_braintree_flow,dev_braintree_partner,consent_9b1c25c1ddff,recurring,781.11,electronics,2026-08-05T08:00:00+00:00,2026-08-06T08:00:00+00:00,tok_66d76b64a9a7,5ba6b09233fb488ca3ebe4851519b258,task_91f928d9ff19,2ab82f2f4e06259e4d35eecb40c517195100b44bf831323e9cf9c93f3e8313a7,2ab82f2f4e06259e4d35eecb40c517195100b44bf831323e9cf9c93f3e8313a7,2026-08-05T08:17:00+00:00,2026-08-05T16:24:10.116065+00:00,merch_newegg,electronics,649.89,GBP,dev_e7850be24fe1,71.134.48.127,"San Francisco,US",37.7749,-122.4194,agent-to-agent,legitimate,n/a,sess_cefad6494acc
sess_09de80cbd6b8,evt_370730082588,agent_msft_copilot_pay,dev_microsoft,consent_a0384151d3ff,single-use,866.09,entertainment;subscription,2026-08-04T02:00:00+00:00,2026-08-11T02:00:00+00:00,tok_4ec212d478b8,5ae9d94fe00640b8939fc582c255cc7d,task_d7ff94157f63,ef3aeb3de5264cfee80d7e1c54b774490e134c9e78534014a45d45ca88841903,ef3aeb3de5264cfee80d7e1c54b774490e134c9e78534014a45d45ca88841903,2026-08-04T02:05:00+00:00,2026-08-04T02:05:23+00:00,merch_ticketmaster,entertainment,411.01,USD,dev_60877678baf2,118.103.174.247,"Singapore,SG",1.3521,103.8198,agent-app,legitimate,n/a,sess_09de80cbd6b8
sess_82e6d611edcd,evt_e7347d746329,agent_msft_copilot_pay,dev_microsoft,consent_17a94e6fba14,single-use,519.49,electronics,2026-08-08T13:00:00+00:00,2026-08-09T13:00:00+00:00,tok_0f01abe0a45e,30a4814f442a49e19e13c5671c76431a,task_5d1085324912,0be0430e9e4cdd4ed0c2328c8f233db69159896762b7c4c80084ea5506ffdc72,0be0430e9e4cdd4ed0c2328c8f233db69159896762b7c4c80084ea5506ffdc72,2026-08-08T13:27:00+00:00,2026-08-08T13:31:22+00:00,merch_bestbuy,electronics,113.2,GBP,dev_2963764234a7,195.98.234.31,"San Francisco,US",37.7749,-122.4194,agent-app,legitimate,n/a,sess_82e6d611edcd
sess_e056eb6a7c21,evt_6e8c34323eb8,agent_manus_auto,dev_manus_inc,consent_0d8c4a04fec2,single-use,912.14,dining;travel,2026-08-04T09:00:00+00:00,2026-08-11T09:00:00+00:00,tok_b70030b350d3,0fe6d105e3b74897afe6fdd1ee51f1e1,task_bd9b3f1d6c99,8dd57de0eb4dbc6b3237a87775e0b8381043d377961edb025bd5c2df93b9df7b,8dd57de0eb4dbc6b3237a87775e0b8381043d377961edb025bd5c2df93b9df7b,2026-08-04T09:10:00+00:00,2026-08-04T09:12:37+00:00,merch_expedia,travel,722.46,USD,dev_2e07a5342625,124.217.137.25,"Mumbai,IN",19.076,72.8777,agent-app,legitimate,n/a,sess_e056eb6a7c21
sess_03893d4eeedc,evt_982ea6cd1eae,agent_ibm_watsonx_pay,dev_ibm,consent_310d13e4580d,recurring,1037.4,travel,2026-08-15T08:00:00+00:00,2026-08-16T08:00:00+00:00,tok_1347c92cc235,a770ca9fa61448f997c7589595f07748,task_2f58a6c9fe1b,c88e24b8403e275c6bc114a3bb330d9b6b795e21ae9e0b71fe567459eb8041b3,c88e24b8403e275c6bc114a3bb330d9b6b795e21ae9e0b71fe567459eb8041b3,2026-08-15T08:22:00+00:00,2026-08-15T08:28:57+00:00,merch_expedia,travel,1029.91,EUR,dev_ad473b92013e,31.79.237.71,"Tokyo,JP",35.6762,139.6503,agent-to-agent,legitimate,n/a,sess_03893d4eeedc
sess_8203f3f04400,evt_2c80f8645bce,agent_msft_copilot_pay,dev_microsoft,consent_9f48f5d37144,recurring,1356.82,travel,2026-08-01T04:00:00+00:00,2026-08-01T10:00:00+00:00,tok_7f7ace93856f,63e1b6b73b0447089a228c3517858b85,task_48ba893e0612,3dac4e721a15f3053c0d75ecf3126d41a97127ba26b7ee19ea740316ec328d44,3dac4e721a15f3053c0d75ecf3126d41a97127ba26b7ee19ea740316ec328d44,2026-08-01T04:15:00+00:00,2026-08-01T04:21:44+00:00,merch_expedia,travel,837.14,EUR,dev_3a59e4f6f510,131.206.65.219,"New Delhi,IN",28.6139,77.209,agent-web,legitimate,n/a,sess_8203f3f04400
sess_32a62b71ef0b,evt_c39f9c4ef61b,agent_perplexity_comm,dev_perplexity,consent_9ab12078c11b,recurring,1144.18,travel,2026-08-06T05:00:00+00:00,2026-08-13T05:00:00+00:00,tok_a99e6be342b9,54d2f6f3dd4e43dd863aad57fa72f5d0,task_e705872e8eea,e1f37895423cf191bd03076f033ba4d3b67c26a3c745e690ebbc605f8ac4a401,e1f37895423cf191bd03076f033ba4d3b67c26a3c745e690ebbc605f8ac4a401,2026-08-06T05:28:00+00:00,2026-08-10T06:38:05.355900+00:00,merch_airbnb,travel,203.78,USD,dev_ca1d6d53ed0f,194.117.113.159,"London,GB",51.5074,-0.1278,agent-to-agent,legitimate,n/a,sess_32a62b71ef0b
sess_bec4776999c7,evt_306fd2a5588c,agent_manus_auto,dev_manus_inc,consent_4656be28bfd2,single-use,1320.97,dining,2026-08-10T23:00:00+00:00,2026-08-11T05:00:00+00:00,tok_e46d1cd6e67b,b83568f966a748949433931d6b8b906a,task_feeed3e4eb4c,6a4c4745151f1bf31ee631fb5fdbb9f12ce733d70c741e3782617c3823a2dc01,6a4c4745151f1bf31ee631fb5fdbb9f12ce733d70c741e3782617c3823a2dc01,2026-08-10T23:06:00+00:00,2026-08-11T01:20:09.497779+00:00,merch_ubereats,dining,524.51,USD,dev_389f3c38d856,40.38.87.67,"Tokyo,JP",35.6762,139.6503,agent-to-agent,legitimate,n/a,sess_bec4776999c7
sess_712b348511e7,evt_3914fc99cfa4,agent_manus_auto,dev_manus_inc,consent_2848975e759d,single-use,1099.06,dining,2026-08-13T11:00:00+00:00,2026-08-20T11:00:00+00:00,tok_9c8e92a61c93,2f4812e61b9e4f008dcc601b039c5b9d,task_dacd242c64e5,204ed7b2142fbaaaf1debcf6b6c0c75095c2f239fdd1488744f6b06c530d8e64,204ed7b2142fbaaaf1debcf6b6c0c75095c2f239fdd1488744f6b06c530d8e64,2026-08-13T11:08:00+00:00,2026-08-13T11:11:48+00:00,merch_doordash,dining,879.37,USD,dev_00306b5c709d,169.142.62.247,"Sydney,AU",-33.8688,151.2093,agent-to-agent,legitimate,n/a,sess_712b348511e7
sess_af4a4a7fef5e,evt_cf813b094b13,agent_msft_copilot_pay,dev_microsoft,consent_a50c6cd8fadc,recurring,576.69,subscription,2026-08-08T01:00:00+00:00,2026-08-11T01:00:00+00:00,tok_f9daa84a08ca,6ce59cf1f5084c1e89dc497f752e7602,task_708ebee6c871,ca69efca96094bf6cdc6c4343707504d10cf2650ba8be03dbfc384cd95500eea,ca69efca96094bf6cdc6c4343707504d10cf2650ba8be03dbfc384cd95500eea,2026-08-08T01:06:00+00:00,2026-08-09T06:10:43.048518+00:00,merch_spotify,subscription,213.51,USD,dev_f360731f5402,106.55.252.24,"Paris,FR",48.8566,2.3522,agent-app,legitimate,n/a,sess_af4a4a7fef5e
sess_f97b67ae97f6,evt_6b9d549109f6,agent_openai_shopgpt,dev_openai,consent_0e5bb4392032,single-use,605.31,dining,2026-08-07T15:00:00+00:00,2026-08-10T15:00:00+00:00,tok_78257becd7a0,10a3c1f94779419faeccfa2a60e5dbf7,task_1315715c41b0,e256f900bb569b940c3cfca107bfb6f594f7b5000676c0c5039f03da3f70990d,e256f900bb569b940c3cfca107bfb6f594f7b5000676c0c5039f03da3f70990d,2026-08-07T15:17:00+00:00,2026-08-10T04:26:19.574126+00:00,merch_doordash,dining,52.03,INR,dev_5f8d593f9acc,121.192.141.41,"Paris,FR",48.8566,2.3522,agent-web,legitimate,n/a,sess_f97b67ae97f6
sess_c9c165d09f35,evt_3124383247e5,agent_manus_auto,dev_manus_inc,consent_a090160a743d,recurring,1222.22,dining;home_goods,2026-08-10T06:00:00+00:00,2026-08-10T12:00:00+00:00,tok_368246e94ff8,a17b226d99bb4fe68c851369e8edb34b,task_6e97e4991cfb,b275fb70b313aa57fb2cb30b8120427d58bfcaec5c96ef3228c0e5e09f6db220,b275fb70b313aa57fb2cb30b8120427d58bfcaec5c96ef3228c0e5e09f6db220,2026-08-10T06:01:00+00:00,2026-08-10T06:04:50+00:00,merch_wayfair,home_goods,1135.72,USD,dev_18667b2946ce,218.114.103.171,"New Delhi,IN",28.6139,77.209,agent-to-agent,legitimate_retry,n/a,sess_c9c165d09f35
sess_ce2ee3212814,evt_cc309252e805,agent_openai_shopgpt,dev_openai,consent_df160657ce95,single-use,1233.08,subscription,2026-08-21T05:00:00+00:00,2026-08-24T05:00:00+00:00,tok_ca973b7f2851,cce9d87ee0d0479c93941933e742539b,task_62279d7717d6,7225acfb2a80af045589d624de1c748a81b248f29dfe6cb40143fac531a31c43,7225acfb2a80af045589d624de1c748a81b248f29dfe6cb40143fac531a31c43,2026-08-21T05:24:00+00:00,2026-08-25T15:36:29.723667+00:00,merch_netflix,subscription,1108.0,USD,dev_1f8ef692558e,43.9.83.212,"Tokyo,JP",35.6762,139.6503,agent-app,T3,obvious,sess_ce2ee3212814
sess_2ef9e0fc210c,evt_7b35889727a4,agent_amazon_rufus,dev_amazon,consent_892dd595ebd1,recurring,86.36,apparel;electronics,2026-08-13T16:00:00+00:00,2026-08-13T22:00:00+00:00,tok_b3864910f3bd,56067198277e40ceb214abe5f7e9d2e1,task_bc4058f6a4d7,bc43d5a7c0fa04a688cb9ca834446dd68d5a2d6cd9ee5cd1b24a45146ed0fae8,bc43d5a7c0fa04a688cb9ca834446dd68d5a2d6cd9ee5cd1b24a45146ed0fae8,2026-08-13T16:10:00+00:00,2026-08-13T16:16:23+00:00,merch_uniqlo,apparel,11.52,GBP,dev_edbe170ce77a,72.74.208.68,"San Francisco,US",37.7749,-122.4194,agent-to-agent,legitimate,n/a,sess_2ef9e0fc210c
sess_83c90e6ead97,evt_614dde945c10,agent_openai_shopgpt,dev_openai,consent_3cbbf8828778,recurring,883.93,travel,2026-08-12T00:00:00+00:00,2026-08-15T00:00:00+00:00,tok_e9293cae1158,fc69fa1851534acaa1012bfe52e9189a,task_05ef5efcb25b,ce073f46797a45b1f2e486faa17467fe4f5aa0c497779139c73001a8676b1e73,ce073f46797a45b1f2e486faa17467fe4f5aa0c497779139c73001a8676b1e73,2026-08-12T00:15:00+00:00,2026-08-12T17:39:36.556717+00:00,merch_expedia,travel,799.96,USD,dev_03255cc557a5,89.224.7.35,"London,GB",51.5074,-0.1278,agent-to-agent,legitimate,n/a,sess_83c90e6ead97
